x y
-1.447421572450491028e+11 4.120631639696446228e+10
-1.486237788071372375e+11 2.369593832592041016e+10
-1.503883316342404175e+11 5.848023889036567688e+09
-1.500107266274829712e+11 -1.208319082819729614e+10
-1.474961120608988342e+11 -2.984227189276783752e+10
-1.428798152854243164e+11 -4.717612838000169373e+10
-1.362268810036725922e+11 -6.383752688380574799e+10
-1.276312102075966797e+11 -7.958853609037573242e+10
-1.172143080618618469e+11 -9.420385805582743835e+10
-1.051236533038053131e+11 -1.074740033434583130e+11
-9.153070612742451477e+10 -1.192082680246263733e+11
-7.662857601970123291e+10 -1.292374717882541046e+11
-6.062937559998001862e+10 -1.374164181040583038e+11
-4.376129113347006226e+10 -1.436260396119469910e+11
-2.626540498257139587e+10 -1.477751947292200623e+11
-8.392309736988533020e+09 -1.498020849334800720e+11
9.601441982675086975e+09 -1.496752663323611145e+11
2.745700414863890076e+10 -1.473942339900467834e+11
4.491696906120954895e+10 -1.429895630374602661e+11
6.172911009700068665e+10 -1.365225968097917786e+11
7.765007936823098755e+10 -1.280846790600581665e+11
9.244900310510246277e+10 -1.177959345844742126e+11
1.059109175252961578e+11 -1.058036102246684875e+11
1.178399890406425934e+11 -9.227999601269645691e+10
1.280624649338525543e+11 -7.741995400156939697e+10
1.364293041410466309e+11 -6.143808986286436462e+10
1.428184424775435486e+11 -4.456560941133155823e+10
1.471366524769868774e+11 -2.704690861327381897e+10
1.493209648628420105e+11 -9.135951142434776306e+09
1.493396263784670715e+11 8.907508020716308594e+09
1.471925770714841614e+11 2.682179124449518585e+10
1.429114389346929016e+11 4.434719558437132263e+10
1.365590168046402283e+11 6.122985475951702118e+10
1.282283213577737427e+11 7.722550265779899597e+10
1.180411326746581421e+11 9.210307756072354126e+10
1.061461309326693573e+11 1.056481098570454865e+11
9.271662813090451050e+10 1.176658407330093994e+11
7.794794117678894043e+10 1.279840250189032745e+11
6.205445204239780426e+10 1.364553778399967499e+11
4.526640494519563293e+10 1.429596317536378174e+11
2.782649358393789673e+10 1.474051784371473083e+11
