x y
7.203776575019218445e+10 -1.408040527051720886e+11
8.650687970360014343e+10 -1.316820688143064575e+11
9.990196127402854919e+10 -1.209251767329143066e+11
1.120400059150988770e+11 -1.086467187993215942e+11
1.227468530742675781e+11 -9.498040918638951111e+10
1.318593949554405365e+11 -8.008044051109077454e+10
1.392280599605204468e+11 -6.412138591717526245e+10
1.447195713698371582e+11 -4.729780954385784149e+10
1.482199617183562012e+11 -2.982348729131374359e+10
1.496377974534747925e+11 -1.193013213438776016e+10
1.489075367763522644e+11 6.134483723187129974e+09
1.459929068747755737e+11 2.410911100299801636e+10
1.408901470529104309e+11 4.172239287044264221e+10
1.336309250513845673e+11 5.869707250663068390e+10
1.242847002525501556e+11 7.475504102622610474e+10
1.129602860217573242e+11 8.962316371730679321e+10
9.980636142258589172e+10 1.030397452248238831e+11
8.501070673502436829e+10 1.147614102197612305e+11
6.879799215706987000e+10 1.245700951015670471e+11
5.142603524595701599e+10 1.322797808242461090e+11
3.318055492265662384e+10 1.377425601899335632e+11
1.436857700938075256e+10 1.408536360182167053e+11
-4.689227944406845093e+09 1.415548954488796692e+11
-2.366688793093847275e+10 1.398367987306898804e+11
-4.224169833041099548e+10 1.357384483522508087e+11
-6.010254041113699341e+10 1.293458495039402466e+11
-7.695750484462274170e+10 1.207885152236610565e+11
-9.254045267074310303e+10 1.102346895335614319e+11
-1.066162555940528870e+11 9.788554465440904236e+10
-1.189845817210031433e+11 8.396874674462686157e+10
-1.294822140937207642e+11 6.873177938251817322e+10
-1.379839931433840332e+11 5.243537268937715149e+10
-1.444025513248245239e+11 3.534732009491741180e+10
-1.486870553647756042e+11 1.773688687665949249e+10
-1.508211903747311096e+11 -1.300639794959030151e+08
-1.508206155105695496e+11 -1.799517392151577759e+10
-1.487300994595472412e+11 -3.561092236201954651e+10
-1.446205124637040405e+11 -5.274323820266156769e+10
-1.385858156229040527e+11 -6.917346465508952332e+10
-1.307401522567024384e+11 -8.469976866514224243e+10
-1.212151130665721588e+11 -9.913809211732241821e+10
-1.101572183471987305e+11 -1.123227404392637024e+11
-9.772563714846279907e+10 -1.241066977108914185e+11
-8.409014498486109924e+10 -1.343617479469943848e+11
-6.942930789732232666e+10 -1.429784714058802795e+11
-5.392887065736558533e+10 -1.498661736485040588e+11
-3.778031987626402283e+10 -1.549527942938834229e+11
-2.117958799917789459e+10 -1.581848323264326782e+11
-4.325860985188398361e+09 -1.595273155049396362e+11
1.257954961242479515e+10 -1.589638328238421936e+11
2.933431081663481140e+10 -1.564966408903640137e+11
4.573619017188260651e+10 -1.521468472370441284e+11
