x y
-1.048600861038775330e+11 1.063500408212488403e+11
-1.169024630997091827e+11 9.293866987126971436e+10
-1.272427108733818207e+11 7.817409721898123169e+10
-1.357300399922383575e+11 6.227115391297522736e+10
-1.422406520858879395e+11 4.546132422554373169e+10
-1.466795626760068665e+11 2.798936507090105057e+10
-1.489820008497444458e+11 1.010972740878891373e+10
-1.491143643414541321e+11 -7.917167181232189178e+09
-1.470747153598022156e+11 -2.582873923682101059e+10
-1.428928095284931946e+11 -4.336409649844438171e+10
-1.366296574758645935e+11 -6.026785385351180267e+10
-1.283766257849482574e+11 -7.629387105043347168e+10
-1.182540910744839783e+11 -9.120885241600709534e+10
-1.064096677989196320e+11 -1.047957550254877472e+11
-9.301603681372811890e+10 -1.168569548399266663e+11
-7.826840774231491089e+10 -1.272171241787326965e+11
-6.238165360457020569e+10 -1.357257784611527863e+11
-4.558716094026186371e+10 -1.422594553404025879e+11
-2.812944271336268997e+10 -1.467234950706832581e+11
-1.026256456231375885e+10 -1.490533970854863586e+11
7.753562571301033020e+09 -1.492157342164216309e+11
2.565696876839649963e+10 -1.472086126348573608e+11
4.318743494857079315e+10 -1.430616723446001892e+11
6.009027074586751556e+10 -1.368356297867210388e+11
7.612000585301136780e+10 -1.286213707368712311e+11
9.104394185600837708e+10 -1.185386080873697662e+11
1.046455139232856598e+11 -1.067341252254160156e+11
1.167274147331461792e+11 -9.337963146828007507e+10
1.271144366618917999e+11 -7.866926132876182556e+10
1.356559924494538269e+11 -6.281675420136701202e+10
1.422282792434294434e+11 -4.605235533230513000e+10
1.467360560276830444e+11 -2.861948262388401031e+10
1.491140098987017212e+11 -1.077120689338446808e+10
1.493276923919126587e+11 7.233404367507339478e+09
1.473740130115031738e+11 2.513302792317229462e+10
1.432812832115877991e+11 4.266785751708015442e+10
1.371088102448723907e+11 5.958335508552461243e+10
1.289460464685727081e+11 7.563392744170500183e+10
1.189113058076599426e+11 9.058647637488272095e+10
1.071500650538446808e+11 1.042237717507311401e+11
9.383287345618215942e+10 1.163475995040923615e+11
7.915289956666455078e+10 1.267816393658596497e+11
6.332314947247515106e+10 1.353740307370556030e+11
4.657339530683659363e+10 1.419995892838729248e+11
2.914685721464516068e+10 1.465616415383738098e+11
1.129668569121491623e+10 1.489934500033379822e+11
-6.717705650711688995e+09 1.492592069202794495e+11
-2.463440435782712173e+10 1.473545809017045288e+11
-4.219280617347810364e+10 1.433068069779128113e+11
-5.913740955839482880e+10 1.371743171818386536e+11
-7.522154222296520996e+10 1.290459155011722260e+11
-9.021096482690365601e+10 1.190395077666842957e+11
-1.038872984648449554e+11 1.073004037149922333e+11
-1.160512248516730042e+11 9.399921495474264526e+10
-1.265254112316976013e+11 7.932937876745941162e+10
-1.351571159275365753e+11 6.350434347901426697e+10
-1.418204350679204102e+11 4.675445643918879700e+10
-1.464181563228330383e+11 2.932360034573549271e+10
-1.488831913485379639e+11 1.146562765535045242e+10
-1.491795650094840393e+11 -6.559353941664039612e+09
-1.473029461923772583e+11 -2.448878960822263718e+10
-1.432807120439217224e+11 -4.206152212085423279e+10
-1.371715446252243347e+11 -5.902161581869183350e+10
-1.290645661562755585e+11 -7.512210258748968506e+10
-1.190780260963774719e+11 -9.012859397847460938e+10
-1.073575601466702881e+11 -1.038227057118353882e+11
-9.407404775053698730e+10 -1.160052438179439850e+11
-7.942110069677893066e+10 -1.264991054660216370e+11
-6.361222090030691528e+10 -1.351518520451712952e+11
-4.687767026013570404e+10 -1.418379172092513123e+11
-2.946109960392962265e+10 -1.464604182777743225e+11
-1.161598706725639725e+10 -1.489525454954941711e+11
6.398061214615901947e+09 -1.492785100848079224e+11
2.431909352654794312e+10 -1.474340386671168213e+11
4.188662266960926819e+10 -1.434464083723407593e+11
5.884540826900994873e+10 -1.373740236935926514e+11
7.494915660967135620e+10 -1.293055427755317535e+11
8.996408487151869202e+10 -1.193585672558983154e+11
1.036722989258175201e+11 -1.076779159239715881e+11
1.158749368246353760e+11 -9.443350823978804016e+10
1.263950337098613892e+11 -7.981788910571670532e+10
1.350800680233917694e+11 -6.404343113849426270e+10
1.418041535499441833e+11 -4.733925500518766022e+10
1.464698469002375488e+11 -2.994791211946568680e+10
1.490095454755790100e+11 -1.212187711167372894e+10
1.493864566754558411e+11 5.880100038554328918e+09
1.475951250478382568e+11 2.379673050453562164e+10
1.436615101681805725e+11 4.136795890803575134e+10
1.376426141985626221e+11 5.833871811042967987e+10
1.296256642543209991e+11 7.446261343189935303e+10
1.197268608232790527e+11 8.950548414501976013e+10
1.080897094736208344e+11 1.032487916801262512e+11
9.488295888168978882e+10 1.154927862357724304e+11
8.029817374141748047e+10 1.260594063905317078e+11
6.454697631350809479e+10 1.347948698382904053e+11
4.785799516599897003e+10 1.415719174870694275e+11
3.047356398034020996e+10 1.462916778327712097e+11
1.264621708238291168e+10 1.488851236973510742e+11
-5.364968457804988861e+09 1.493140990502944946e+11
-2.329813178877423096e+10 1.475718996484172974e+11
-4.089243412340473938e+10 1.436833975582247925e+11
-5.789185623572672272e+10 1.377047061848049622e+11
-7.404893212101608276e+10 1.297223891306483612e+11
-8.912836389679278564e+10 1.198522229487741547e+11
-1.029104644223002625e+11 1.082375305331464996e+11
-1.151943763473182678e+11 9.504710839760020447e+10
-1.258010193513661194e+11 8.047277732251046753e+10
-1.345757211691201172e+11 6.472659168698091125e+10
-1.413904925685882874e+11 4.803774814739591217e+10
-1.461459116906514893e+11 3.064923907083772659e+10
-1.487725889921867981e+11 1.281430019297097397e+10
-1.492321903664719543e+11 -5.207294735126483917e+09
-1.475180027382780762e+11 -2.315303708386735916e+10
-1.436550334316768799e+11 -4.076152745758044434e+10
-1.376996417638700867e+11 -5.777630330771781921e+10
-1.297387085021040344e+11 -7.394959283383409119e+10
-1.198883559059981079e+11 -8.904593914421257019e+10
-1.082922379398547211e+11 -1.028456407321116028e+11
-9.511942675971781921e+10 -1.151479572648943787e+11
-8.056192764749438477e+10 -1.257740334230098877e+11
-6.483186007968639374e+10 -1.345694979902034302e+11
-4.815834749459100342e+10 -1.414067004990543213e+11
-3.078416248728421783e+10 -1.461865533804245605e+11
-1.296217756012523270e+10 -1.488399536477051392e+11
5.048325852005744934e+09 -1.493287645583077698e+11
2.298543560165193558e+10 -1.476463443252600403e+11
4.058841889147311401e+10 -1.438176156913423767e+11
5.760150868655561066e+10 -1.378986769203568115e+11
7.377761170380224609e+10 -1.299759614033217468e+11
8.888188470547212219e+10 -1.201649595268454285e+11
1.026951280600857544e+11 -1.086085226197900543e+11
1.150169484557216034e+11 -9.547477460450976562e+10
1.256686462007038879e+11 -8.095466236153799438e+10
1.344957866623507385e+11 -6.525918071199782562e+10
1.413704200098750610e+11 -4.861631227965969086e+10
1.461929184745592651e+11 -3.126772627253659439e+10
1.488934057496222534e+11 -1.346528338826476288e+10
1.494327588539846191e+11 4.532603428328201294e+09
1.478031687086942749e+11 2.246470078307379150e+10
1.440282517526851501e+11 4.007072640346731567e+10
1.381627110867758484e+11 5.709510719329199219e+10
1.302915518126297455e+11 7.329067066001553345e+10
1.205288613581851501e+11 8.842221746716862488e+10
1.090161715841578522e+11 1.022699244047669067e+11
9.592042527875099182e+10 1.146325292777021332e+11
8.143157520058401489e+10 1.253302520674922791e+11
6.575984905387115479e+10 1.342074102032549591e+11
4.913271860608027649e+10 1.411346898528299561e+11
3.179161551854360962e+10 1.460110397766889648e+11
1.398844028830143738e+10 1.487651594295337524e+11
-4.018086068863231659e+09 1.493565585925028381e+11
-2.196617538827646637e+10 1.477761718088314514e+11
-3.959477670684816742e+10 1.440465172046497803e+11
-5.664737641173235321e+10 1.382213958224396973e+11
-7.287573868813320923e+10 1.303851342872450104e+11
-8.804353127069105530e+10 1.206513803674308777e+11
-1.019297828403809814e+11 1.091614676790370941e+11
-1.143321205803186951e+11 9.608237230780732727e+10
-1.250697393940677490e+11 8.160429037600422668e+10
-1.339860580678204803e+11 6.593787145274344635e+10
-1.409510221757827454e+11 4.931114809046109772e+10
-1.458630187227968445e+11 3.196620656576659393e+10
-1.486503733109743042e+11 1.415564801843380356e+10
-1.492724069151925659e+11 -3.861107462973613739e+09
-1.477200360508968506e+11 -2.182161873328907776e+10
-1.440159071020596008e+11 -3.946426673697746277e+10
-1.382140627255415039e+11 -5.653208544906335449e+10
-1.303991454344648438e+11 -7.277652334373216248e+10
-1.206851505605273590e+11 -8.796107924015779114e+10
-1.092137476786169891e+11 -1.018647583933746490e+11
-9.615219612709939575e+10 -1.142852975772549286e+11
-8.169088636240104675e+10 -1.250421115892876892e+11
-6.604054444643338013e+10 -1.339789180202164001e+11
-4.942914189234715271e+10 -1.409660021901358337e+11
-3.209855731499296951e+10 -1.459020897604957581e+11
-1.430103978990622330e+10 -1.487158005851065063e+11
3.704473522503799438e+09 -1.493666637543737183e+11
2.165613110746233368e+10 -1.478456804052328491e+11
3.929297681602804565e+10 -1.441754276047858887e+11
5.635874005776875305e+10 -1.384097033615482178e+11
7.260555160979174805e+10 -1.306327194725282745e+11
8.779753162894546509e+10 -1.209578553817299500e+11
1.017141986370166626e+11 -1.095259924186003265e+11
1.141536511215116577e+11 -9.650345362467472839e+10
1.249354769000584412e+11 -8.207957979360742188e+10
1.339033494724435120e+11 -6.646397728361029053e+10
1.409272751650654602e+11 -4.988347756083479309e+10
1.459054598901199951e+11 -3.257885225485919189e+10
1.487657697268426819e+11 -1.480133071868432236e+10
1.494667652148543091e+11 3.191030341621776581e+09
1.479982951603354492e+11 2.113707368868841553e+10
1.443816418249540710e+11 3.877631210759317017e+10
1.386692155261180115e+11 5.585268941388782501e+10
1.309438028564587097e+11 7.211827876582151794e+10
1.213173788618579559e+11 8.733686594301307678e+10
1.099294995321424255e+11 1.012873667446532593e+11
9.694529678794247437e+10 1.137670298182565155e+11
8.255310372205419922e+10 1.245943790380553436e+11
6.696174310475418091e+10 1.336118529872240753e+11
5.039751702089535522e+10 1.406881031303412476e+11
3.310093990403054428e+10 1.457199168544908752e+11
1.532326110263442993e+10 1.486337366636907349e+11
-2.677173608227313995e+09 1.493867523777804260e+11
-2.063866952964103699e+10 1.479675491503345032e+11
-3.829998559494438171e+10 1.443963004082666016e+11
-5.540413685024147034e+10 1.387245013472868958e+11
-7.170214135368644714e+10 1.310342453025975952e+11
-8.695665642973370361e+10 1.214370520560485535e+11
-1.009454504898879547e+11 1.100722638362312927e+11
-1.134646587413368225e+11 9.710503130914352417e+10
-1.243317740351462708e+11 8.272391813437460327e+10
-1.333883278264884338e+11 6.713815856572685242e+10
-1.405022206844575806e+11 5.057460799913399506e+10
-1.455696669361535950e+11 3.327443121362810516e+10
-1.485167237812542114e+11 1.548957722030937958e+10
-1.493003814775487671e+11 -2.520906951763813019e+09
-1.479091978708540955e+11 -2.049466861314932632e+10
-1.443634675103317261e+11 -3.816989128041310883e+10
-1.387149227310615845e+11 -5.528912861244125366e+10
-1.310459712739889679e+11 -7.160307310100735474e+10
-1.214684821219825745e+11 -8.687420324838217163e+10
-1.101221381346077576e+11 -1.008802549172777863e+11
-9.717238064328945923e+10 -1.134174653555783844e+11
-8.280797731076377869e+10 -1.243035420237347260e+11
-6.723825016264082336e+10 -1.333803127147672882e+11
-5.069000567584239197e+10 -1.405160184708630066e+11
-3.340421308442434692e+10 -1.456072163713509521e+11
-1.563248057926012802e+10 -1.485802652913659668e+11
2.366618208108020782e+09 -1.493923741006942749e+11
2.033131316151176453e+10 -1.480321983778209534e+11
3.800044675293929291e+10 -1.445199784451082764e+11
5.511726769536065674e+10 -1.389072182801147156e+11
7.143315424058351135e+10 -1.312759115229121246e+11
8.671121357342431641e+10 -1.217373272839710693e+11
1.007297058833135223e+11 -1.104303746736472168e+11
1.132852445180791016e+11 -9.751957084307189941e+10
1.241957270854365540e+11 -8.319264277704249573e+10
1.333029564038155670e+11 -6.765779805132273865e+10
1.404749147500516357e+11 -5.114070420771379089e+10
1.456076598392606506e+11 -3.388122026715303040e+10
1.486268163326678772e+11 -1.612992715886006927e+10
1.494886423325181580e+11 1.855493535463451385e+09
1.481806562196831970e+11 1.981398116006786346e+10
1.447218152497284241e+11 3.748486523309927368e+10
1.391622434779041138e+11 5.461162910187607574e+10
1.315825127639976501e+11 7.094561482012722778e+10
1.220924867456014709e+11 8.624961682362365723e+10
1.108297436944545898e+11 1.003013134216064758e+11
9.795760001627006531e+10 1.128964872305625916e+11
8.366276175079026794e+10 1.238519884376723480e+11
6.815263670651120758e+10 1.330083981710134125e+11
5.165234475455301666e+10 1.402323532429811096e+11
3.440146824021279907e+10 1.454184980855910339e+11
1.665058838203019333e+10 1.484910347665113220e+11
-1.342343147469047546e+09 1.494048475093431702e+11
-1.931574558810002518e+10 1.481461840783344727e+11
-3.700820955918679810e+10 1.447328826547230835e+11
-5.416230155622341156e+10 1.392141393486379700e+11
-7.052831696929637146e+10 1.316698181678581238e+11
-8.586792649612170410e+10 1.222093120061354523e+11
-9.995766203601443481e+10 1.109699699164246674e+11
-1.125921901995530396e+11 9.811511249095515442e+10
-1.235873244392097473e+11 8.383166347097549438e+10
-1.327827304700268707e+11 6.832743164457141113e+10
-1.400442840615365601e+11 5.182808255422876740e+10
-1.452660453814570923e+11 3.457384442522911835e+10
-1.483718197817311401e+11 1.681599694817393494e+10
-1.493162811474771118e+11 -1.186804978529567719e+09
-1.480856405762233582e+11 -1.917231778663170624e+10
-1.446978501049920959e+11 -3.687854951551138306e+10
-1.392023383354235535e+11 -5.404759641570993805e+10
-1.316792819965797729e+11 -7.042941851952008057e+10
-1.222384246042538300e+11 -8.578549780014804077e+10
-1.110174602991566467e+11 -9.989232442779895020e+10
-9.818000755373449707e+10 -1.125446593860872345e+11
-8.391320361584185791e+10 -1.235585252802573853e+11
-6.842495620473040009e+10 -1.327738814792465363e+11
-5.194089400111699677e+10 -1.400569447028370056e+11
-3.470106180312747192e+10 -1.453021216985060425e+11
-1.695640979390291977e+10 -1.484335266475201111e+11
1.034870858966140747e+09 -1.494060622885508728e+11
1.901111190450854492e+10 -1.482060503393527527e+11
3.671097613301034546e+10 -1.448514035227646179e+11
5.387725417258743286e+10 -1.393913382549776001e+11
7.026059494844032288e+10 -1.319056337288208313e+11
8.562311612522817993e+10 -1.225034496263131256e+11
9.974184292962956238e+10 -1.113217209341814575e+11
1.124119265245599518e+11 -9.852315423334208679e+10
1.234495965225009460e+11 -8.429385531750215149e+10
1.326948062214496307e+11 -6.884062300537857056e+10
1.400135336578129272e+11 -5.238794849299620819e+10
1.452997065283783875e+11 -3.517476350329924011e+10
1.484767243691219788e+11 -1.745098379423152542e+10
1.494985570223140564e+11 5.261027446555595398e+08
1.483504043053711243e+11 1.849555216450614166e+10
1.450489078456629028e+11 3.619653211495069885e+10
1.396419121958856812e+11 5.337208784439952850e+10
1.322077785258478088e+11 6.977285332606132507e+10
1.228542603299407501e+11 8.516065500438572693e+10
1.117169566265395813e+11 9.931195704791503906e+10
9.895736398726341248e+10 1.120210990550214081e+11
8.476055435136895752e+10 1.231032798725765991e+11
6.933251088434152222e+10 1.323972445320782776e+11
5.289715906092322540e+10 1.397676352542855530e+11
3.569313462298596191e+10 1.451069719857787476e+11
1.797033401487999725e+10 1.483372329648106995e+11
-1.370373126043319702e+07 1.494110113165244141e+11
-1.799753196092471695e+10 1.483122295872458496e+11
-3.571959448548674011e+10 1.450564003731452026e+11
-5.292203178358377838e+10 1.396904277001106873e+11
-6.935443981024945068e+10 1.322919504807114410e+11
-8.477752622813211060e+10 1.229682361145445557e+11
-9.896661002702322388e+10 1.118546390076606140e+11
-1.117149124851754913e+11 9.911264535812434387e+10
-1.228365902367308044e+11 8.492753187853370667e+10
-1.321694648164268646e+11 6.950567209276734924e+10
-1.395774074118134460e+11 5.307152934609072876e+10
-1.449523426045612488e+11 3.586438060296869659e+10
-1.482158405506687622e+11 1.813481938145203018e+10
-1.493202732447282410e+11 1.410897034682922363e+08
-1.482495171335653381e+11 -1.785469434342159653e+10
-1.450191912767852783e+11 -3.559038699007260895e+10
-1.396764273755230408e+11 -5.280764973253913879e+10
-1.322991751806345215e+11 -6.925573344447680664e+10
-1.229950539205860291e+11 -8.469514717085220337e+10
-1.118997673317798157e+11 -9.890115893990460205e+10
-9.917510650900036621e+10 -1.116670766232337494e+11
-8.500657100766181946e+10 -1.228072603845099945e+11
-6.960064431939804077e+10 -1.321598225161092834e+11
-5.318176491756398010e+10 -1.395889753870617371e+11
-3.598903845296310425e+10 -1.449869937212346191e+11
-1.827274031162716675e+10 -1.482757633895787354e+11
-2.906605809743194580e+08 -1.494078952270401306e+11
1.769565452029754257e+10 -1.483673889632049255e+11
3.542470952217655945e+10 -1.451698390757191162e+11
5.263885933108393860e+10 -1.398621811292370605e+11
6.908804652651394653e+10 -1.325219838468540039e+11
8.453342252080102539e+10 -1.232562986787024231e+11
9.875080079965353394e+10 -1.122000848942951660e+11
1.115338931861947632e+11 -9.951423415050465393e+10
1.226972834423112640e+11 -8.538322400411225891e+10
1.320790964769439392e+11 -7.001243488427102661e+10
1.395433259064884644e+11 -5.362516956277933502e+10
1.449817876400596008e+11 -3.645941811431823730e+10
1.483156724729175415e+11 -1.876441470852309799e+10
1.494966762951155396e+11 -7.970352922429809570e+08
1.485076923896053772e+11 1.718191271826620102e+10
1.453630563350856628e+11 3.491145622484004974e+10
1.401083401746312256e+11 5.213422449440661621e+10
1.328196986927653809e+11 6.860016622114152527e+10
1.236027767924814606e+11 8.407016302078295898e+10
1.125911930111365967e+11 9.831948811588613892e+10
9.994462009131620789e+10 1.111410609827719574e+11
8.584648916065408325e+10 1.223484513973924866e+11
7.050134940398367310e+10 1.317785896165863800e+11
5.413192006299951172e+10 1.392941433348844299e+11
3.697587610435540771e+10 1.447855265294923401e+11
1.928241288974209213e+10 1.481725103036867981e+11
1.308638596313781738e+09 1.494054113094210510e+11
-1.668415408808556747e+10 1.484658392122840271e+11
-3.443428338887416077e+10 1.453669908857824402e+11
-5.168348604368643188e+10 1.401534855078811646e+11
-6.818068157771289825e+10 1.329007413929518127e+11
-8.368563801599063110e+10 1.237139021311631317e+11
-9.797248488383592224e+10 1.127263263229004211e+11
-1.108330212728982086e+11 1.000976617812747192e+11
-1.220797695016169739e+11 8.601153142172152710e+10
-1.315487284487812500e+11 7.067286405429022217e+10
-1.391017849448221130e+11 5.430490883394465637e+10
-1.446287466086550293e+11 3.714597710449386597e+10
-1.480489651440108948e+11 1.944595969790967560e+10
-1.493125252695106201e+11 1.462671338528606415e+09
-1.484009810497629089e+11 -1.654192342024507141e+10
-1.453276283084367371e+11 -3.430554638664575958e+10
-1.401373089185317993e+11 -5.156944670081092834e+10
-1.329057499548130035e+11 -6.808218915454655457e+10
-1.237384478315056458e+11 -8.360333327583732605e+10
-1.127691145090234528e+11 -9.790694834912811279e+10
-1.001577095152753296e+11 -1.107849121732083740e+11
-8.608808777589617920e+10 -1.220499448115839386e+11
-7.076529897954776001e+10 -1.315383327970797729e+11
-5.441257932755046082e+10 -1.391123041310763855e+11
-3.726808095398982239e+10 -1.446620198751138916e+11
-1.958138799096694183e+10 -1.481071540670331726e+11
-1.609871147853298187e+09 -1.493980399981505432e+11
1.638506525638318634e+10 -1.485163674521001587e+11
3.414178863615182114e+10 -1.454754222196546326e+11
5.140224028943217468e+10 -1.403198659590121155e+11
6.791567921122042847e+10 -1.331250611640701294e+11
8.344231364286679077e+10 -1.239959525366047516e+11
9.775676840010662842e+10 -1.130655223420910797e+11
1.106513386983158112e+11 -1.004928432817060699e+11
1.219389845195349579e+11 -8.646075796249822998e+10
1.314560234812617493e+11 -7.117321913073156738e+10
1.390644846070575256e+11 -5.485232939613186646e+10
1.446540902961548462e+11 -3.773512317210737610e+10
1.481438390744543457e+11 -2.007013695216574860e+10
1.494831673128419189e+11 -2.113816806476299286e+09
1.486526739508230286e+11 1.587318590750092316e+10
1.456643982944839478e+11 3.362977818628555298e+10
1.405616470985498962e+11 5.089819517970564270e+10
1.334183733239562378e+11 6.742772288014992523e+10
1.243381151162204437e+11 8.297832104504682922e+10
1.134525096073514709e+11 9.732409498831169128e+10
1.009194020362582092e+11 1.102565668401051636e+11
8.692057634058528137e+10 1.215876994937165527e+11
7.165913872740808105e+10 1.311526297124702454e+11
5.535659071214218903e+10 1.388120707304104919e+11
3.824963265582691956e+10 1.444543491130460815e+11
2.058674286341733170e+10 1.479970456055953369e+11
2.624580764987079620e+09 1.493882151344097290e+11
-1.537573447347018433e+10 1.486071669820693359e+11
-3.315241642884970093e+10 1.456647923583904114e+11
-5.044682011461083984e+10 1.406034330595698547e+11
-6.700721140175818634e+10 1.334962915586202850e+11
-8.259244187861442566e+10 1.244463896070617371e+11
-9.697547489054116821e+10 1.135850891489449158e+11
-1.099467103663135223e+11 1.010701959472156067e+11
-1.213170587297567902e+11 8.708367268985108948e+10
-1.309207176882808685e+11 7.182899436923973083e+10
-1.386176099426822510e+11 5.552818430512837219e+10
-1.442954448174329224e+11 3.841857420612442017e+10
-1.478713723944207458e+11 2.074933604180391312e+10
-1.492932048580037231e+11 2.777837141846870422e+09
-1.485401863246644897e+11 -1.523412722195947647e+10
-1.456232993251236267e+11 -3.302416753774486542e+10
-1.405851032109237671e+11 -5.033314273174766541e+10
-1.334991069463660889e+11 -6.690895436477636719e+10
-1.244686858932071075e+11 -8.251023566706266785e+10
-1.136255591736602478e+11 -9.690988042205496216e+10
-1.011278508851146851e+11 -1.098983592783889771e+11
-8.715776472286938477e+10 -1.212867744646583557e+11
-7.191890734023654175e+10 -1.309096080363242798e+11
-5.563330094593459320e+10 -1.386271236170499268e+11
-3.853813012813214874e+10 -1.443273870155115356e+11
-2.088227163953450775e+10 -1.479278770022718506e+11
-2.922658831352035522e+09 -1.493766638126991577e+11
1.507946544498455429e+10 -1.486531394912060852e+11
3.286235235569843292e+10 -1.457682908989134521e+11
5.016755145243495178e+10 -1.407645129629317017e+11
6.674366068539225769e+10 -1.337149664467554169e+11
8.234996801742219543e+10 -1.247224910697881317e+11
9.675993251162557983e+10 -1.139180911092135925e+11
1.097644553912563019e+11 -1.014590165972221832e+11
1.211748948516030731e+11 -8.752646880795947266e+10
1.308257822784354401e+11 -7.232296384774624634e+10
1.385772019319706726e+11 -5.606939276458155823e+10
1.443168010217873840e+11 -3.900182063297998810e+10
1.479614023577212830e+11 -2.136807051041020203e+10
1.494581973448278503e+11 -3.424140972237228394e+09
1.487855029271547852e+11 1.456949190968768311e+10
1.459530721057270508e+11 3.235163579033519363e+10
1.410019537915749207e+11 4.966415331270895386e+10
1.340039039359431152e+11 6.625569011877232361e+10
1.250603560383332977e+11 8.188530688363339233e+10
1.143009652001040649e+11 9.632596388981304932e+10
1.018817457981939850e+11 1.093678085737953796e+11
8.798282853112149048e+10 1.208212190496417236e+11
7.280586796854989624e+10 1.305195598234346008e+11
5.657113674724656677e+10 1.383216097303611755e+11
3.951434713160774231e+10 1.441136265187936707e+11
2.188324472872335052e+10 1.478110174303325500e+11
3.934022651133029938e+09 1.493595905305280457e+11
-1.407239270661221313e+10 1.487363673720401917e+11
-3.187413092534215164e+10 1.459499437513546143e+11
-4.921218705110046387e+10 1.410403917737896423e+11
-6.583419584515119934e+10 1.340787030827154388e+11
-8.149811546118562317e+10 1.251657798431193542e+11
-9.597576618578535461e+10 1.144309867957276764e+11
-1.090561716832456360e+11 1.020302843096478119e+11
-1.205486528185118866e+11 8.814396874971649170e+10
-1.302856275681679535e+11 7.297405252951017761e+10
-1.381250747288985901e+11 5.674132183424133301e+10
-1.439526240392010803e+11 3.968211506607733917e+10
-1.476832408712247314e+11 2.204486949171967316e+10
-1.492624797387307739e+11 4.086487272432037354e+09
-1.486672874045292053e+11 -1.393142504316531372e+10
-1.459063432456778259e+11 -3.174638744167988968e+10
-1.410199316281527710e+11 -4.909889051973826599e+10
-1.340793482300259552e+11 -6.573619523027845764e+10
-1.251858494064028625e+11 -8.141603153060824585e+10
-1.144691606842449951e+11 -9.591014078769104004e+10
-1.020855671884349365e+11 -1.090076093027099152e+11
-8.821561511670008850e+10 -1.205179436545934601e+11
-7.306145919464093018e+10 -1.302738426645756683e+11
-5.684389625948918915e+10 -1.381336255708218994e+11
-3.979912966264192200e+10 -1.439832813820004272e+11
-2.217531298204005051e+10 -1.477381102508913269e+11
-4.228924547724605560e+09 -1.493439339671191406e+11
1.377897352461188126e+10 -1.487778592020277710e+11
3.158653674250953293e+10 -1.460485838381628418e+11
4.893494452108428955e+10 -1.411962434722716370e+11
6.557215608219760132e+10 -1.342918018897503052e+11
8.125656181155767822e+10 -1.254359958715669708e+11
9.576047778052293396e+10 -1.147578510207386322e+11
1.088734337161735229e+11 -1.024127913017114563e+11
1.204052079388036499e+11 -8.858037059878369141e+10
1.301885666202183838e+11 -7.346165975459881592e+10
1.380816690847250366e+11 -5.727632719151594543e+10
1.439701057102887878e+11 -4.025945530100494385e+10
1.477685402210949707e+11 -2.265813827113100815e+10
1.494219337250466003e+11 -4.727909879398521423e+09
1.489063336706856995e+11 1.327094801557693100e+10
1.462292169080202332e+11 3.107716401187709427e+10
1.414293821675002441e+11 4.843224960086701965e+10
1.345763934519990234e+11 6.508423219800137329e+10
1.257695819994327698e+11 8.079129597552674866e+10
1.151366205499439392e+11 9.532527889906359863e+10
1.028316895726019897e+11 1.084749762373483734e+11
8.903326080333271790e+10 1.200492033402234650e+11
7.394152884907571411e+10 1.298795736439176483e+11
5.777552665382991028e+10 1.378229516379126892e+11
4.076996523161251831e+10 1.437635448802283630e+11
2.317184218196228790e+10 1.476146040359242249e+11
5.236867050173683167e+09 1.493197052867188721e+11
-1.277424548493487549e+10 1.488535952586739197e+11
-3.059956137527434540e+10 1.462225847715545654e+11
-4.797973719520446777e+10 1.414644841503561707e+11
-6.466179890791035461e+10 1.346480794704782867e+11
-8.040283403355648804e+10 1.258721558391260223e+11
-9.497354275504650879e+10 1.152640805459821320e+11
-1.081615952420059509e+11 1.029779655401340485e+11
-1.197747450471558838e+11 8.919243509858749390e+10
-1.296436518086470642e+11 7.410803063449736023e+10
-1.376243706381147461e+11 5.794429024221414948e+10
-1.436004704319213562e+11 4.093654568749801636e+10
-1.474847488412631836e+11 2.333248402810232544e+10
-1.492205176897946167e+11 5.388524805612457275e+09
-1.487824391362785034e+11 -1.263393329032928848e+10
-1.461768997345273743e+11 -3.047234027899142075e+10
-1.414419166249904480e+11 -4.786684005285195923e+10
-1.346465772774686432e+11 -6.456407535067835999e+10
-1.258900213656497650e+11 -8.032089568500227356e+10
-1.152999803650438385e+11 -9.490791292970416260e+10
-1.030308972037738037e+11 -1.081128517179414825e+11
-8.926165464459826660e+10 -1.197436450804584808e+11
-7.419294693006538391e+10 -1.296312298042031097e+11
-5.804433448625390625e+10 -1.376320007318855896e+11
-4.105102607337646484e+10 -1.436298885636990967e+11
-2.346043662801942444e+10 -1.475380315629034729e+11
-5.528572112433170319e+09 -1.493000178011007690e+11
1.248370506213763809e+10 -1.488906810970992737e+11
3.031447505567728806e+10 -1.463164404947942505e+11
4.770456850319822693e+10 -1.416151798817492065e+11
6.440132798980082703e+10 -1.348556710663486328e+11
8.016226883208206177e+10 -1.261365502085261078e+11
9.475858671140197754e+10 -1.155848638454440155e+11
1.079784622317652893e+11 -1.033542067857441406e+11
1.196301156652942352e+11 -8.962247978972853088e+10
1.295445689416687317e+11 -7.458930014297048950e+10
1.375780762703713074e+11 -5.847310291152832794e+10
1.436141895890529480e+11 -4.150797479118093872e+10
1.475654302390303955e+11 -2.394026599235704422e+10
1.493745438101863098e+11 -6.025028505866016388e+09
1.490153209025176392e+11 1.197766865161791992e+10
1.464929725505977478e+11 2.980649502651951218e+10
1.418440551809831848e+11 4.720263205775651550e+10
1.351359461521636353e+11 6.391351082926882935e+10
1.264658770933186951e+11 7.969646139133656311e+10
